ID,MONTHS_BALANCE,STATUS
5004975,-41,1
5004975,-42,X
5004975,-43,0
5004975,-44,0
5004975,-45,C
5004975,-46,C
5004975,-47,X
5004975,-48,C
5004975,-49,1
5004975,-50,C
5004975,-51,0
5004975,-52,X
5004975,-53,0
5004975,-54,0
5004975,-55,0
5004975,-56,C
5004975,-57,X
5004975,-58,0
5004976,0,C
5004976,-1,0
5004976,-2,C
5004976,-3,0
5004976,-4,C
5004976,-5,2
5004976,-6,C
5004976,-7,C
5004976,-8,C
5004976,-9,C
5004976,-10,C
5004976,-11,X
5004976,-12,0
5004976,-13,0
5004976,-14,X
5004976,-15,0
5004976,-16,C
5004976,-17,0
5004976,-18,X
5004976,-19,C
5004976,-20,X
5004976,-21,C
5004976,-22,0
5004976,-23,C
5004976,-24,C
5004976,-25,0
5004976,-26,0
5004976,-27,C
5004976,-28,1
5004976,-29,0
5004976,-30,C
5004976,-31,C
5004976,-32,C
5004976,-33,C
5004976,-34,C
5004976,-35,1
5004976,-36,0
5004976,-37,0
5004976,-38,C
5004976,-39,C
5004976,-40,X
5004976,-41,C
5004976,-42,1
5004976,-43,X
5004976,-44,0
5004976,-45,C
5004976,-46,C
5004976,-47,X
5004976,-48,C
5004977,0,C
5004977,-1,C
5004977,-2,C
5004977,-3,C
5004977,-4,0
5004977,-5,C
5004977,-6,C
5004977,-7,C
5004977,-8,C
5004977,-9,1
5004977,-10,C
5004977,-11,X
5004977,-12,0
5004977,-13,C
5004977,-14,C
5004977,-15,C
5004977,-16,C
5004977,-17,X
5004977,-18,0
5004977,-19,C
5004977,-20,0
5004977,-21,0
5004977,-22,1
5004977,-23,C
5004977,-24,C
5004977,-25,C
5004977,-26,0
5004977,-27,C
5004977,-28,C
5004977,-29,C
5004977,-30,X
5004977,-31,X
5004977,-32,0
5004977,-33,C
5004977,-34,C
5004977,-35,C
5004977,-36,C
5004977,-37,C
5004977,-38,2
5004977,-39,C
5004977,-40,C
5004977,-41,C
5004977,-42,0
5004977,-43,0
5004977,-44,C
5004977,-45,C
5004977,-46,C
5004977,-47,C
5004977,-48,C
5004977,-49,C
5004977,-50,0
5004978,0,C
5004978,-1,0
5004978,-2,C
5004978,-3,X
5004978,-4,C
5004978,-5,C
5004978,-6,C
5004978,-7,X
5004978,-8,C
5004978,-9,C
5004978,-10,0
5004978,-11,1
5004978,-12,X
5004978,-13,X
5004978,-14,C
5004978,-15,C
5004978,-16,C
5004978,-17,C
5004978,-18,C
5004978,-19,X
5004978,-20,C
5004978,-21,X
5004978,-22,C
5004978,-23,C
5004978,-24,0
5004978,-25,C
5004978,-26,1
5004978,-27,X
5004978,-28,0
5004978,-29,C
5004978,-30,X
5004978,-31,0
5004978,-32,C
5004978,-33,C
5004978,-34,C
5004978,-35,0
5004978,-36,0
5004979,0,0
5004979,-1,C
5004979,-2,C
5004979,-3,0
5004979,-4,C
5004979,-5,0
5004979,-6,C
5004979,-7,C
5004979,-8,0
5004979,-9,C
5004979,-10,C
5004979,-11,1
5004979,-12,C
5004979,-13,C
5004979,-14,C
5004979,-15,X
5004979,-16,C
5004979,-17,C
5004979,-18,0
5004979,-19,C
5004980,0,X
5004980,-1,C
5004980,-2,C
5004980,-3,0
5004980,-4,1
5004980,-5,C
5004980,-6,C
5004980,-7,C
5004980,-8,C
5004980,-9,C
5004980,-10,0
5004980,-11,C
5004980,-12,C
5004980,-13,C
5004980,-14,C
5004980,-15,C
5004980,-16,C
5004980,-17,0
5004980,-18,0
5004980,-19,0
5004980,-20,C
5004980,-21,C
5004980,-22,C
5004980,-23,3
5004980,-24,1
5004980,-25,1
5004980,-26,C
5004980,-27,C
5004980,-28,C
5004980,-29,C
5004980,-30,0
5004980,-31,C
5004980,-32,C
5004980,-33,0
5004980,-34,C
5004980,-35,C
5004980,-36,C
5004980,-37,0
5004980,-38,C
5004980,-39,C
5004980,-40,C
5004980,-41,C
5004980,-42,C
5004980,-43,0
5004980,-44,0
5004980,-45,C
5004981,0,C
5004981,-1,0
5004981,-2,C
5004981,-3,C
5004981,-4,0
5004981,-5,X
5004981,-6,C
5004981,-7,C
5004981,-8,C
5004981,-9,C
5004981,-10,0
5004981,-11,X
5004981,-12,C
5004981,-13,C
5004981,-14,X
5004981,-15,C
5004981,-16,0
5004981,-17,C
5004981,-18,1
5004981,-19,C
5004981,-20,X
5004981,-21,C
5004981,-22,C
5004981,-23,C
5004981,-24,0
5004981,-25,0
5004981,-26,0
5004982,0,0
5004982,-1,C
5004982,-2,X
5004982,-3,C
5004982,-4,C
5004982,-5,C
5004982,-6,C
5004982,-7,C
5004982,-8,X
5004982,-9,C
5004982,-10,1
5004982,-11,C
5004982,-12,0
5004982,-13,X
5004982,-14,C
5004982,-15,C
5004982,-16,X
5004982,-17,X
5004982,-18,0
5004982,-19,0
5004982,-20,0
5004982,-21,C
5004982,-22,C
5004982,-23,C
5004982,-24,X
5004982,-25,C
5004982,-26,C
5004982,-27,C
5004982,-28,0
5004982,-29,0
5004982,-30,C
5004982,-31,0
5004982,-32,C
5004982,-33,C
5004982,-34,C
5004982,-35,X
5004982,-36,C
5004982,-37,0
5004982,-38,C
5004982,-39,C
5004982,-40,C
5004982,-41,C
5004982,-42,C
5004982,-43,C
5004982,-44,0
5004982,-45,C
5004982,-46,X
5004982,-47,C
5004982,-48,C
5004982,-49,C
5004982,-50,C
5004982,-51,X
5004982,-52,X
5004982,-53,C
5004982,-54,C
5004982,-55,C
5004982,-56,C
5004983,0,0
5004983,-1,0
5004983,-2,X
5004983,-3,C
5004983,-4,C
5004983,-5,C
5004983,-6,0
5004983,-7,C
5004983,-8,X
5004983,-9,C
5004983,-10,C
5004983,-11,X
5004983,-12,C
5004983,-13,0
5004983,-14,1
5004983,-15,C
5004983,-16,0
5004983,-17,X
5004983,-18,0
5004983,-19,0
5004984,0,C
5004984,-1,C
5004984,-2,X
5004984,-3,0
5004984,-4,X
5004984,-5,C
5004984,-6,C
5004984,-7,C
5004984,-8,C
5004984,-9,C
5004984,-10,C
5004984,-11,C
5004984,-12,0
5004984,-13,X
5004984,-14,C
5004984,-15,C
5004984,-16,0
5004984,-17,C
5004984,-18,0
5004984,-19,1
5004984,-20,0
5004984,-21,X
5004984,-22,0
5004984,-23,C
5004984,-24,C
5004984,-25,C
5004984,-26,1
5004984,-27,C
5004984,-28,0
5004984,-29,X
5004984,-30,C
5004984,-31,X
5004984,-32,C
5004984,-33,C
5004984,-34,C
5004984,-35,C
5004984,-36,C
5004984,-37,C
5004984,-38,1
5004984,-39,X
5004984,-40,0
5004984,-41,C
5004984,-42,X
5004984,-43,C
5004985,0,C
5004985,-1,C
5004985,-2,C
5004985,-3,C
5004985,-4,0
5004985,-5,C
5004985,-6,C
5004985,-7,0
5004985,-8,C
5004985,-9,C
5004985,-10,C
5004985,-11,C
5004985,-12,C
5004985,-13,0
5004985,-14,C
5004985,-15,C
5004985,-16,0
5004985,-17,0
5004985,-18,X
5004985,-19,C
5004985,-20,C
5004985,-21,C
5004985,-22,X
5004985,-23,C
5004985,-24,C
5004985,-25,0
5004985,-26,0
5004985,-27,X
5004985,-28,C
5004985,-29,X
5004985,-30,C
5004985,-31,X
5004985,-32,C
5004985,-33,C
5004985,-34,C
5004985,-35,X
5004985,-36,C
5004985,-37,X
5004985,-38,C
5004985,-39,0
5004985,-40,C
5004985,-41,1
5004985,-42,C
5004986,0,C
5004986,-1,0
5004986,-2,C
5004986,-3,C
5004986,-4,0
5004986,-5,0
5004986,-6,C
5004986,-7,C
5004986,-8,C
5004986,-9,C
5004986,-10,X
5004986,-11,C
5004986,-12,X
5004986,-13,C
5004986,-14,C
5004986,-15,C
5004986,-16,C
5004986,-17,C
5004986,-18,C
5004986,-19,C
5004986,-20,C
5004986,-21,X
5004986,-22,C
5004986,-23,C
5004986,-24,X
5004986,-25,0
5004986,-26,0
5004986,-27,0
5004986,-28,0
5004986,-29,C
5004986,-30,1
5004987,0,1
5004987,-1,C
5004987,-2,1
5004987,-3,C
5004987,-4,0
5004987,-5,C
5004987,-6,C
5004987,-7,C
5004987,-8,0
5004987,-9,C
5004987,-10,C
5004987,-11,0
5004987,-12,C
5004987,-13,1
5004987,-14,0
5004987,-15,2
5004987,-16,C
5004987,-17,X
5004987,-18,C
5004987,-19,C
5004987,-20,0
5004987,-21,C
5004987,-22,1
5004987,-23,C
5004987,-24,C
5004987,-25,C
5004987,-26,0
5004987,-27,C
5004987,-28,1
5004987,-29,C
5004987,-30,C
5004987,-31,0
5004987,-32,C
5004987,-33,C
5004987,-34,0
5004987,-35,X
5004987,-36,X
5004987,-37,C
5004987,-38,C
5004987,-39,X
5004987,-40,0
5004987,-41,X
5004987,-42,C
5004987,-43,0
5004988,0,C
5004988,-1,C
5004988,-2,0
5004988,-3,C
5004988,-4,C
5004988,-5,C
5004988,-6,X
5004988,-7,X
5004988,-8,C
5004988,-9,0
5004988,-10,X
5004988,-11,C
5004988,-12,3
5004988,-13,0
5004988,-14,C
5004988,-15,0
5004988,-16,0
5004988,-17,X
5004988,-18,0
5004988,-19,C
5004988,-20,0
5004988,-21,C
5004988,-22,1
5004988,-23,C
5004988,-24,C
5004989,0,C
5004989,-1,C
5004989,-2,C
5004989,-3,C
5004989,-4,X
5004989,-5,C
5004989,-6,C
5004989,-7,C
5004989,-8,C
5004989,-9,C
5004989,-10,0
5004989,-11,C
5004989,-12,C
5004989,-13,C
5004989,-14,C
5004989,-15,0
5004989,-16,C
5004989,-17,C
5004989,-18,0
5004989,-19,C
5004989,-20,1
5004990,0,1
5004990,-1,C
5004990,-2,C
5004990,-3,C
5004990,-4,0
5004990,-5,C
5004990,-6,C
5004990,-7,C
5004990,-8,C
5004990,-9,C
5004990,-10,C
5004990,-11,C
5004990,-12,C
5004990,-13,C
5004990,-14,X
5004990,-15,C
5004990,-16,C
5004990,-17,X
5004990,-18,1
5004990,-19,C
5004990,-20,C
5004990,-21,C
5004990,-22,0
5004990,-23,C
5004990,-24,C
5004990,-25,0
5004990,-26,X
5004990,-27,0
5004990,-28,X
5004990,-29,X
5004990,-30,C
5004990,-31,C
5004990,-32,1
5004990,-33,C
5004990,-34,C
5004990,-35,C
5004990,-36,0
5004990,-37,C
5004990,-38,C
5004990,-39,X
5004990,-40,0
5004991,0,C
5004991,-1,0
5004991,-2,C
5004991,-3,X
5004991,-4,C
5004991,-5,0
5004991,-6,C
5004991,-7,C
5004991,-8,X
5004991,-9,C
5004991,-10,0
5004991,-11,X
5004991,-12,0
5004991,-13,1
5004991,-14,X
5004991,-15,0
5004991,-16,C
5004992,0,C
5004992,-1,2
5004992,-2,C
5004992,-3,C
5004992,-4,0
5004992,-5,1
5004992,-6,C
5004992,-7,0
5004992,-8,C
5004992,-9,C
5004992,-10,0
5004992,-11,C
5004992,-12,C
5004992,-13,0
5004992,-14,0
5004992,-15,C
5004992,-16,X
5004992,-17,C
5004992,-18,X
5004992,-19,0
5004992,-20,C
5004992,-21,X
5004992,-22,X
5004992,-23,0
5004992,-24,C
5004992,-25,0
5004992,-26,0
5004992,-27,X
5004993,0,C
5004993,-1,C
5004993,-2,C
5004993,-3,C
5004993,-4,0
5004993,-5,C
5004993,-6,C
5004993,-7,0
5004993,-8,C
5004993,-9,C
5004993,-10,C
5004993,-11,2
5004993,-12,X
5004993,-13,C
5004993,-14,C
5004993,-15,X
5004993,-16,C
5004993,-17,C
5004993,-18,C
5004993,-19,0
5004993,-20,C
5004993,-21,X
5004993,-22,1
5004993,-23,0
5004993,-24,C
5004993,-25,0
5004993,-26,C
5004993,-27,C
5004993,-28,C
5004993,-29,C
5004993,-30,C
5004993,-31,C
5004993,-32,C
5004993,-33,X
5004993,-34,C
5004993,-35,C
5004993,-36,X
5004993,-37,X
5004993,-38,C
5004994,0,C
5004994,-1,C
5004994,-2,C
5004994,-3,0
5004994,-4,C
5004994,-5,C
5004994,-6,X
5004994,-7,X
5004994,-8,0
5004994,-9,C
5004994,-10,1
5004994,-11,C
5004994,-12,C
5004994,-13,1
5004994,-14,C
5004995,0,C
5004995,-1,C
5004995,-2,C
5004995,-3,0
5004995,-4,0
5004995,-5,C
5004995,-6,C
5004995,-7,C
5004995,-8,C
5004995,-9,X
5004995,-10,0
5004995,-11,0
5004995,-12,0
5004995,-13,X
5004995,-14,C
5004995,-15,0
5004995,-16,C
5004995,-17,C
5004995,-18,C
5004995,-19,0
5004995,-20,C
5004995,-21,1
5004995,-22,C
5004995,-23,C
5004995,-24,C
5004995,-25,C
5004995,-26,X
5004995,-27,X
5004995,-28,C
5004995,-29,X
5004995,-30,X
5004995,-31,C
5004995,-32,C
5004995,-33,C
5004995,-34,C
5004995,-35,2
5004995,-36,0
5004995,-37,0
5004995,-38,C
5004995,-39,C
5004995,-40,C
5004995,-41,0
5004995,-42,C
5004995,-43,C
5004995,-44,C
5004995,-45,C
5004995,-46,0
5004995,-47,C
5004995,-48,X
5004995,-49,C
5004995,-50,0
5004995,-51,X
5004995,-52,C
5004995,-53,1
5004995,-54,C
5004995,-55,C
5004996,0,C
5004996,-1,C
5004996,-2,0
5004996,-3,X
5004996,-4,C
5004996,-5,X
5004996,-6,C
5004996,-7,0
5004996,-8,0
5004996,-9,C
5004996,-10,C
5004996,-11,0
5004996,-12,0
5004996,-13,C
5004996,-14,0
5004996,-15,C
5004996,-16,C
5004996,-17,X
5004996,-18,C
5004996,-19,C
5004996,-20,C
5004996,-21,C
5004996,-22,X
5004996,-23,C
5004996,-24,C
5004996,-25,1
5004996,-26,C
5004996,-27,1
5004996,-28,0
5004996,-29,C
5004996,-30,C
5004996,-31,C
5004996,-32,C
5004996,-33,C
5004996,-34,C
5004996,-35,0
5004996,-36,1
5004996,-37,X
5004996,-38,C
5004996,-39,C
5004996,-40,C
5004996,-41,C
5004996,-42,1
5004996,-43,C
5004996,-44,C
5004996,-45,0
5004997,0,0
5004997,-1,0
5004997,-2,0
5004997,-3,C
5004997,-4,0
5004997,-5,C
5004997,-6,1
5004997,-7,0
5004997,-8,0
5004997,-9,C
5004997,-10,1
5004997,-11,C
5004997,-12,X
5004997,-13,C
5004997,-14,C
5004997,-15,0
5004997,-16,C
5004997,-17,X
5004997,-18,X
5004997,-19,X
5004997,-20,X
5004997,-21,0
5004997,-22,C
5004997,-23,C
5004997,-24,0
5004997,-25,1
5004997,-26,C
5004997,-27,2
5004997,-28,C
5004997,-29,C
5004997,-30,C
5004997,-31,C
5004997,-32,C
5004997,-33,C
5004997,-34,0
5004997,-35,C
5004997,-36,X
5004997,-37,C
5004998,0,0
5004998,-1,C
5004998,-2,1
5004998,-3,0
5004998,-4,C
5004998,-5,X
5004998,-6,C
5004998,-7,C
5004998,-8,0
5004998,-9,0
5004998,-10,C
5004998,-11,0
5004998,-12,C
5004999,0,C
5004999,-1,X
5004999,-2,C
5004999,-3,C
5004999,-4,C
5004999,-5,C
5004999,-6,1
5004999,-7,C
5004999,-8,C
5004999,-9,C
5004999,-10,C
5004999,-11,C
5004999,-12,0
5004999,-13,C
5004999,-14,C
5004999,-15,C
5004999,-16,C
5004999,-17,0
5004999,-18,C
5004999,-19,C
5004999,-20,0
5004999,-21,C
5004999,-22,0
5004999,-23,C
5004999,-24,C
5004999,-25,C
5004999,-26,0
5004999,-27,C
5004999,-28,C
5004999,-29,C
5004999,-30,0
5004999,-31,1
5004999,-32,C
5004999,-33,0
5004999,-34,C
5004999,-35,C
5004999,-36,C
5004999,-37,C
5004999,-38,C
5004999,-39,0
5004999,-40,0
5004999,-41,C
5004999,-42,X
5004999,-43,C
5004999,-44,1
5004999,-45,C
5004999,-46,C
5004999,-47,X
5004999,-48,0
5004999,-49,0
5004999,-50,C
5005000,0,X
5005000,-1,C
5005000,-2,C
5005000,-3,C
5005000,-4,0
5005000,-5,X
5005000,-6,C
5005000,-7,0
5005000,-8,C
5005000,-9,0
5005000,-10,C
5005000,-11,C
5005000,-12,0
5005000,-13,0
5005000,-14,C
5005000,-15,C
5005000,-16,0
5005000,-17,C
5005000,-18,C
5005000,-19,0
5005000,-20,C
5005000,-21,C
5005000,-22,C
5005000,-23,0
5005000,-24,C
5005000,-25,C
5005000,-26,C
5005000,-27,C
5005000,-28,C
5005000,-29,C
5005000,-30,C
5005000,-31,0
5005000,-32,C
5005000,-33,C
5005000,-34,0
5005000,-35,X
5005000,-36,C
5005000,-37,C
5005000,-38,C
5005000,-39,C
5005000,-40,0
5005000,-41,C
5005000,-42,C
5005000,-43,C
5005000,-44,0
5005000,-45,C
5005000,-46,X
5005000,-47,C
5005000,-48,X
5005000,-49,C
5005000,-50,0
5005000,-51,0
5005000,-52,C
5005001,0,C
5005001,-1,C
5005001,-2,0
5005001,-3,1
5005001,-4,C
5005001,-5,X
5005001,-6,X
5005001,-7,C
5005001,-8,X
5005001,-9,0
5005001,-10,C
5005001,-11,X
5005001,-12,0
5005001,-13,C
5005001,-14,C
5005001,-15,C
5005001,-16,C
5005001,-17,C
5005001,-18,C
5005001,-19,X
5005001,-20,0
5005001,-21,C
5005001,-22,C
5005001,-23,C
5005001,-24,C
5005001,-25,C
5005001,-26,C
5005001,-27,0
5005001,-28,C
5005001,-29,C
5005001,-30,0
5005001,-31,C
5005001,-32,X
5005001,-33,C
5005001,-34,0
5005001,-35,C
5005001,-36,C
5005001,-37,C
5005001,-38,C
5005001,-39,0
5005001,-40,C
5005001,-41,1
5005001,-42,C
5005001,-43,C
5005002,0,C
5005002,-1,C
5005002,-2,C
5005002,-3,0
5005002,-4,0
5005002,-5,X
5005002,-6,0
5005002,-7,X
5005002,-8,C
5005002,-9,1
5005002,-10,0
5005002,-11,C
5005002,-12,0
5005002,-13,C
5005002,-14,C
5005002,-15,C
5005002,-16,0
5005002,-17,C
5005002,-18,C
5005002,-19,C
5005002,-20,0
5005002,-21,C
5005002,-22,0
5005002,-23,1
5005002,-24,0
5005002,-25,0
5005002,-26,C
5005002,-27,X
5005002,-28,C
5005002,-29,0
5005002,-30,C
5005003,0,1
5005003,-1,C
5005003,-2,1
5005003,-3,C
5005003,-4,0
5005003,-5,X
5005003,-6,X
5005003,-7,0
5005003,-8,C
5005003,-9,C
5005003,-10,0
5005003,-11,1
5005003,-12,X
5005003,-13,0
5005003,-14,C
5005003,-15,0
5005003,-16,0
5005003,-17,0
5005003,-18,C
5005003,-19,1
5005003,-20,0
5005003,-21,C
5005003,-22,C
5005003,-23,C
5005003,-24,0
5005003,-25,0
5005003,-26,0
5005003,-27,C
5005003,-28,C
5005003,-29,0
5005003,-30,C
5005004,0,C
5005004,-1,0
5005004,-2,1
5005004,-3,C
5005004,-4,1
5005004,-5,0
5005004,-6,C
5005004,-7,C
5005004,-8,C
5005004,-9,C
5005004,-10,0
5005004,-11,C
5005004,-12,C
5005004,-13,C
5005004,-14,C
5005004,-15,C
5005004,-16,1
5005004,-17,C
5005004,-18,C
5005004,-19,0
5005004,-20,X
5005004,-21,C
5005004,-22,0
5005004,-23,0
5005004,-24,C
5005004,-25,C
5005004,-26,C
5005004,-27,C
5005004,-28,C
5005004,-29,C
5005004,-30,C
5005004,-31,C
5005004,-32,C
5005004,-33,C
5005004,-34,1
5005004,-35,C
5005004,-36,C
5005004,-37,C
5005004,-38,X
5005004,-39,1
5005004,-40,C
5005004,-41,C
5005004,-42,0
5005004,-43,C
5005004,-44,C
5005004,-45,C
5005004,-46,C
5005004,-47,C
5005004,-48,X
5005004,-49,C
5005005,0,C
5005005,-1,C
5005005,-2,0
5005005,-3,C
5005005,-4,X
5005005,-5,C
5005005,-6,C
5005005,-7,C
5005005,-8,0
5005005,-9,0
5005005,-10,0
5005005,-11,C
5005005,-12,0
5005005,-13,0
5005005,-14,C
5005005,-15,C
5005005,-16,C
5005005,-17,C
5005005,-18,C
5005005,-19,C
5005005,-20,X
5005005,-21,C
5005005,-22,0
5005005,-23,C
5005005,-24,C
5005005,-25,0
5005005,-26,0
5005005,-27,C
5005005,-28,0
5005005,-29,X
5005005,-30,C
5005006,0,0
5005006,-1,C
5005006,-2,0
5005006,-3,C
5005006,-4,C
5005006,-5,C
5005006,-6,C
5005006,-7,C
5005006,-8,X
5005006,-9,C
5005006,-10,C
5005006,-11,C
5005006,-12,3
5005006,-13,0
5005006,-14,C
5005006,-15,2
5005006,-16,0
5005006,-17,C
5005006,-18,C
5005006,-19,0
5005006,-20,0
5005006,-21,2
5005006,-22,C
5005006,-23,C
5005006,-24,C
5005007,0,X
5005007,-1,C
5005007,-2,X
5005007,-3,C
5005007,-4,C
5005007,-5,0
5005007,-6,C
5005007,-7,C
5005007,-8,C
5005007,-9,C
5005007,-10,X
5005007,-11,0
5005007,-12,C
5005007,-13,0
5005007,-14,C
5005007,-15,X
5005007,-16,C
5005008,0,C
5005008,-1,X
5005008,-2,X
5005008,-3,1
5005008,-4,C
5005008,-5,0
5005008,-6,X
5005008,-7,C
5005008,-8,C
5005008,-9,0
5005008,-10,0
5005008,-11,C
5005008,-12,C
5005008,-13,C
5005008,-14,0
5005008,-15,0
5005008,-16,C
5005009,0,X
5005009,-1,C
5005009,-2,C
5005009,-3,C
5005009,-4,C
5005009,-5,X
5005009,-6,C
5005009,-7,C
5005009,-8,C
5005009,-9,C
5005009,-10,C
5005009,-11,C
5005009,-12,C
5005009,-13,0
5005009,-14,1
5005009,-15,C
5005009,-16,X
5005009,-17,C
5005009,-18,C
5005009,-19,X
5005009,-20,0
5005009,-21,0
5005009,-22,C
5005009,-23,0
5005009,-24,C
5005009,-25,0
5005009,-26,C
5005009,-27,C
5005009,-28,C
5005009,-29,X
5005009,-30,0
5005009,-31,0
5005009,-32,0
5005009,-33,0
5005009,-34,0
5005009,-35,X
5005009,-36,X
5005009,-37,C
5005009,-38,0
5005009,-39,0
5005009,-40,C
5005009,-41,C
5005009,-42,C
5005009,-43,X
5005009,-44,X
5005009,-45,C
5005009,-46,C
5005009,-47,C
5005009,-48,C
5005009,-49,C
5005009,-50,0
5005010,0,C
5005010,-1,X
5005010,-2,C
5005010,-3,C
5005010,-4,C
5005010,-5,C
5005010,-6,C
5005010,-7,0
5005010,-8,1
5005010,-9,0
5005010,-10,0
5005010,-11,X
5005010,-12,C
5005010,-13,0
5005010,-14,C
5005010,-15,0
5005010,-16,C
5005010,-17,C
5005010,-18,X
5005010,-19,X
5005010,-20,1
5005010,-21,X
5005010,-22,X
5005010,-23,C
5005010,-24,X
5005010,-25,C
5005010,-26,0
5005010,-27,X
5005010,-28,0
5005010,-29,0
5005010,-30,0
5005010,-31,C
5005010,-32,C
5005010,-33,C
5005010,-34,C
5005010,-35,C
5005010,-36,C
5005010,-37,0
5005010,-38,C
5005010,-39,C
5005010,-40,1
5005010,-41,C
5005010,-42,C
5005010,-43,C
5005010,-44,C
5005010,-45,C
5005010,-46,0
5005010,-47,C
5005010,-48,C
5005010,-49,C
5005010,-50,0
5005010,-51,C
5005010,-52,C
5005010,-53,X
5005010,-54,C
5005010,-55,C
5005011,0,C
5005011,-1,C
5005011,-2,C
5005011,-3,C
5005011,-4,0
5005011,-5,C
5005011,-6,C
5005011,-7,X
5005011,-8,C
5005011,-9,C
5005011,-10,C
5005011,-11,C
5005011,-12,0
5005011,-13,C
5005012,0,C
5005012,-1,0
5005012,-2,X
5005012,-3,C
5005012,-4,C
5005012,-5,X
5005012,-6,0
5005012,-7,C
5005012,-8,X
5005012,-9,C
5005012,-10,1
5005012,-11,C
5005012,-12,1
5005012,-13,0
5005012,-14,C
5005012,-15,C
5005012,-16,1
5005012,-17,1
5005012,-18,0
5005012,-19,1
5005012,-20,3
5005012,-21,0
5005012,-22,C
5005012,-23,0
5005012,-24,C
5005012,-25,1
5005012,-26,C
5005012,-27,C
5005012,-28,C
5005012,-29,1
5005012,-30,0
5005012,-31,C
5005012,-32,0
5005012,-33,0
5005012,-34,0
5005012,-35,C
5005012,-36,0
5005012,-37,C
5005012,-38,C
5005012,-39,C
5005012,-40,0
5005013,0,C
5005013,-1,C
5005013,-2,C
5005013,-3,X
5005013,-4,0
5005013,-5,C
5005013,-6,0
5005013,-7,C
5005013,-8,C
5005013,-9,0
5005013,-10,C
5005013,-11,X
5005013,-12,C
5005013,-13,X
5005013,-14,C
5005013,-15,0
5005013,-16,C
5005013,-17,C
5005013,-18,X
5005013,-19,C
5005013,-20,C
5005013,-21,0
5005013,-22,0
5005013,-23,X
5005013,-24,0
5005013,-25,C
5005013,-26,C
5005013,-27,C
5005013,-28,C
5005014,0,C
5005014,-1,1
5005014,-2,C
5005014,-3,C
5005014,-4,C
5005014,-5,C
5005014,-6,C
5005014,-7,C
5005014,-8,0
5005014,-9,C
5005014,-10,X
5005014,-11,C
5005014,-12,C
5005014,-13,0
5005014,-14,C
5005014,-15,C
5005014,-16,C
5005014,-17,C
5005014,-18,C
5005014,-19,0
5005014,-20,C
5005014,-21,C
5005014,-22,1
5005014,-23,C
5005014,-24,C
5005014,-25,X
5005014,-26,X
5005014,-27,0
5005014,-28,X
5005014,-29,0
5005014,-30,C
5005014,-31,C
5005014,-32,C
5005014,-33,C
5005014,-34,C
5005014,-35,C
5005014,-36,X
5005014,-37,C
5005014,-38,C
5005014,-39,C
5005014,-40,C
5005014,-41,C
5005015,0,C
5005015,-1,1
5005015,-2,0
5005015,-3,0
5005015,-4,C
5005015,-5,0
5005015,-6,0
5005015,-7,C
5005015,-8,C
5005015,-9,1
5005015,-10,X
5005015,-11,C
5005015,-12,0
5005015,-13,C
5005015,-14,X
5005015,-15,C
5005015,-16,C
5005015,-17,C
5005015,-18,C
5005015,-19,X
5005015,-20,1
5005015,-21,C
5005015,-22,X
5005015,-23,X
5005015,-24,C
5005015,-25,C
5005015,-26,C
5005015,-27,C
5005015,-28,C
5005015,-29,C
5005015,-30,C
5005015,-31,0
5005015,-32,0
5005015,-33,X
5005015,-34,C
5005015,-35,C
5005015,-36,X
5005015,-37,C
5005015,-38,0
5005015,-39,C
5005015,-40,C
5005015,-41,0
5005015,-42,C
5005015,-43,X
5005015,-44,C
5005015,-45,C
5005015,-46,X
5005015,-47,C
5005015,-48,C
5005015,-49,0
5005015,-50,C
5005015,-51,X
5005015,-52,C
5005016,0,1
5005016,-1,1
5005016,-2,C
5005016,-3,C
5005016,-4,C
5005016,-5,C
5005016,-6,0
5005016,-7,2
5005016,-8,C
5005016,-9,C
5005016,-10,C
5005016,-11,0
5005016,-12,C
5005016,-13,X
5005016,-14,C
5005016,-15,1
5005016,-16,3
5005016,-17,C
5005016,-18,0
5005016,-19,C
5005016,-20,C
5005016,-21,0
5005016,-22,0
5005016,-23,0
5005016,-24,C
5005016,-25,C
5005016,-26,C
5005016,-27,C
5005016,-28,C
5005016,-29,0
5005016,-30,0
5005016,-31,C
5005016,-32,0
5005017,0,1
5005017,-1,0
5005017,-2,0
5005017,-3,0
5005017,-4,C
5005017,-5,C
5005017,-6,C
5005017,-7,C
5005017,-8,C
5005017,-9,0
5005017,-10,C
5005017,-11,C
5005017,-12,0
5005017,-13,C
5005017,-14,C
5005017,-15,0
5005017,-16,C
5005017,-17,C
5005017,-18,C
5005017,-19,C
5005017,-20,X
5005017,-21,C
5005017,-22,0
5005017,-23,C
5005017,-24,C
5005017,-25,C
5005017,-26,C
5005017,-27,C
5005017,-28,1
5005017,-29,X
5005017,-30,C
5005017,-31,C
5005017,-32,0
5005017,-33,X
5005017,-34,X
5005017,-35,0
5005017,-36,C
5005017,-37,C
5005017,-38,C
5005017,-39,0
5005017,-40,C
5005018,0,0
5005018,-1,C
5005018,-2,C
5005018,-3,0
5005018,-4,C
5005018,-5,X
5005018,-6,C
5005018,-7,0
5005018,-8,C
5005018,-9,C
5005018,-10,X
5005018,-11,C
5005018,-12,C
5005018,-13,C
5005018,-14,C
5005018,-15,C
5005018,-16,C
5005018,-17,0
5005018,-18,0
5005018,-19,C
5005018,-20,C
5005018,-21,C
